fragment_description,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,Total Cerebral Grey Matter,Right Cerebral Grey Matter,Left Cerebral Grey Matter,Total Cerebral White Matter
F-Volume-age:series:61.8725,0.0006880952,0.0011708107,0.0002791597,0.0003172316,0.0005481143,0.0005410639,0.0112217708,0.0020445935,0.0019845161,0.0296713619,0.029634234,0.0086201545,0.0087869417,0.1366014595,0.1353112714,0.000709277,0.0021009788,0.0019670325,0.0003775672,0.0003065781,0.0067445086,0.0073656336,0.0006724795,0.0006898037,0.0029100465,0.002991855,0.0046458984,0.0048001088,0.0026543171,0.002759165,0.0029715243,0.0014154204,0.0017242559,0.000268972,0.0002722926,0.0025406845,0.0028496431,0.0024709411,0.0025859687,0.0011435287,0.0009910901,0.0064081045,0.0058915954,0.0020572959,0.0020236522,0.0023611463,0.0024150776,0.0029342703,0.0028350897,0.0010453535,0.0010174238,0.0012007804,0.0011904712,0.0023931852,0.002212145,0.0045848267,0.004435709,0.0013852777,0.0014113338,0.0042145019,0.0040457805,0.0072556136,0.0069589647,0.0048233151,0.0046273926,0.001427872,0.001501541,0.0028595706,0.0028895659,0.0011591031,0.0011577419,0.0113200652,0.01168598,0.0032983857,0.0039088838,0.0025068655,0.0026346296,0.0006328221,0.0006818372,0.0015481694,0.0015867363,0.0047764663,0.0042663954,0.0089762837,0.0088398946,0.0019145324,0.0022612491,0.0025785782,0.0026163321,0.0021942383,0.0020905512,0.0009570307,0.0009230673,0.0024915969,0.0027633714,0.006427215,0.0065070191,0.0017915959,0.001945965,0.0013617615,0.0013750717,0.0012908896,0.0014078187,0.0063284814,0.0071912773,0.0014530642,0.0015610461,0.0012164203,0.0013383495,0.0075658198,0.0077761807,0.0011424517,0.001230917,0.0007756844,0.0008138922,0.0090970901,0.0090567727,0.0032302799,0.0032690473,0.0050619934,0.0057115132,0.0026338636,0.0021874973,0.006344941,0.006453553,0.0046019114,0.0045326423,0.0048609527,0.0047886489,0.0022760468,0.0023716701,0.0008821303,0.000956226,0.3620248497,0.1799275582,0.1820972915,0.2719127309
F-Volume-age:series:61.9162,0.0006881525,0.0011755784,0.0002811809,0.0003187837,0.0005530542,0.0005472467,0.0112277156,0.0020563357,0.0019970518,0.0297076237,0.02966743,0.0085946178,0.0087536794,0.1368367119,0.1354982449,0.000709429,0.0021102079,0.0019769472,0.0003792655,0.0003065748,0.006669398,0.0072321116,0.000673709,0.0006924916,0.0029224974,0.0030068166,0.0046458224,0.0047999538,0.0026599615,0.0027654513,0.002967767,0.0014198542,0.0017288397,0.0002699051,0.000273847,0.0025485647,0.002851066,0.0024804131,0.0025868158,0.0011437515,0.0009875914,0.0064374452,0.005915174,0.0020512345,0.0020166129,0.0023610392,0.0024223578,0.0029454039,0.0028545676,0.0010537594,0.0010267146,0.0012022232,0.0011966707,0.0023978936,0.0022101029,0.0045966484,0.004453203,0.0013812054,0.0014071611,0.0042334901,0.0040498596,0.007301006,0.0070026478,0.0048416442,0.0046435864,0.0014280816,0.0014977839,0.0028775041,0.0029022322,0.0011597519,0.0011551655,0.0113415392,0.0117174369,0.0033114154,0.0039209526,0.0025055452,0.0026259661,0.0006339976,0.0006850774,0.0015514765,0.0015905498,0.0047809477,0.0042656866,0.0090442743,0.0088930475,0.0019144069,0.0022524859,0.0025880316,0.0026206356,0.0021969876,0.0021064768,0.0009565794,0.0009215483,0.0025083737,0.0027756357,0.0064485973,0.0065143368,0.0017962307,0.0019554045,0.0013670736,0.0013768548,0.0012972309,0.0014118553,0.0063236602,0.0072224776,0.0014569078,0.0015540889,0.0012232725,0.0013463395,0.0076047592,0.0078416831,0.0011469688,0.0012349077,0.0007740661,0.0008129776,0.0090913215,0.0090881024,0.0032250801,0.0032730939,0.0050630849,0.0057367536,0.0026431245,0.0021945862,0.0063358009,0.0064453555,0.0046114326,0.0045539277,0.0048815876,0.0048074193,0.0022730435,0.0023778723,0.0008846407,0.0009624768,0.3630391084,0.1803951925,0.1826439159,0.2723349567
F-Volume-age:series:61.9618,0.000695733,0.0011777287,0.0002834032,0.0003203738,0.0005568644,0.0005532405,0.0112093278,0.0020662761,0.002008758,0.0297487805,0.0297110671,0.0085527625,0.0087089855,0.1369232847,0.1355088979,0.0007141262,0.0021157869,0.0019846687,0.0003760116,0.0003064953,0.0066418215,0.0071438,0.0006728969,0.0006930481,0.0029364373,0.0030242199,0.0046434777,0.0047944404,0.0026618808,0.0027679556,0.0029724659,0.0014273064,0.0017300806,0.0002714819,0.0002758873,0.0025586882,0.0028537409,0.0024897622,0.0025886171,0.0011466314,0.0009852003,0.0064487827,0.0059292613,0.0020472149,0.0020116728,0.0023564408,0.0024266815,0.0029470494,0.0028633108,0.0010597671,0.001035826,0.0012026867,0.0012016178,0.0024028694,0.0022047746,0.0046100441,0.0044760998,0.001376066,0.0014021777,0.0042487657,0.0040487527,0.0073391695,0.0070454976,0.0048622264,0.0046544199,0.001429367,0.0014943264,0.0028992325,0.0029126137,0.0011597427,0.0011514892,0.0113822513,0.0117647562,0.0033152644,0.0039235357,0.0025050522,0.0026189578,0.0006351012,0.0006878081,0.0015551294,0.0015959099,0.0047836326,0.0042622684,0.0090939043,0.0089301326,0.0019131228,0.0022414564,0.0025954015,0.00262398,0.0021984705,0.0021176828,0.000954781,0.0009199505,0.0025203578,0.0027803574,0.006454018,0.0065072196,0.0017986816,0.00196441,0.0013734883,0.0013802794,0.0013022188,0.001408718,0.0063067548,0.0072351067,0.0014608031,0.0015472789,0.0012288933,0.0013530583,0.0076366352,0.0079078186,0.0011504299,0.0012336675,0.0007726105,0.0008115397,0.0090936067,0.0091166726,0.0032225473,0.0032855107,0.0050526489,0.0057416038,0.0026411886,0.0021979537,0.0063177536,0.0064220632,0.0046153355,0.0045691205,0.0048930063,0.0048193787,0.0022700566,0.0023833139,0.0008858665,0.000964695,0.363746901,0.1807220244,0.1830248766,0.2724321826
F-Volume-age:series:62.0088,0.0007032319,0.0011872856,0.0002846708,0.0003209173,0.0005602302,0.0005596378,0.0112130675,0.0020717217,0.0020147698,0.0298357985,0.0298175512,0.0085340876,0.0086869404,0.1369235955,0.1353977236,0.0007212863,0.0021244236,0.0019939239,0.0003749919,0.000307532,0.0065917207,0.0070674543,0.0006737701,0.000693745,0.0029499267,0.0030426028,0.0046511283,0.0048002179,0.0026659311,0.0027737178,0.0029824301,0.0014395131,0.0017377632,0.0002727867,0.0002773746,0.0025647896,0.0028550568,0.0025004432,0.0025927311,0.0011472564,0.0009830971,0.00643656,0.005920607,0.002047462,0.0020149559,0.0023546193,0.0024295933,0.0029493222,0.0028733742,0.0010662629,0.0010461067,0.0012031199,0.0012072409,0.0024064307,0.0021996773,0.0046263576,0.0045014385,0.0013718917,0.0013968991,0.0042604781,0.0040439647,0.0073756436,0.0070912988,0.0048878615,0.0046773614,0.0014273685,0.0014923554,0.0029198288,0.0029288311,0.001160204,0.0011492309,0.0114217961,0.0118104477,0.0033148304,0.0039207704,0.0025039931,0.0026113829,0.000635014,0.0006886215,0.0015603026,0.0016025638,0.0047943996,0.004262209,0.0091323615,0.0089536473,0.0019135705,0.0022357538,0.0026084953,0.0026319806,0.0022050283,0.0021303554,0.0009517466,0.0009184713,0.0025305297,0.0027840581,0.0064644054,0.0065051812,0.0018048997,0.0019780415,0.0013810018,0.0013841027,0.0013113481,0.0014068156,0.0062926179,0.0072491486,0.0014624124,0.0015396492,0.0012347479,0.0013605326,0.0076642163,0.0079657735,0.0011552006,0.0012313553,0.0007710528,0.0008099577,0.0091119197,0.0091505064,0.0032277997,0.0033040467,0.0050389825,0.0057338236,0.0026399549,0.0021999335,0.0062955064,0.0064029774,0.004620863,0.004580926,0.0049143774,0.0048406116,0.0022661712,0.002391316,0.0008873466,0.0009666287,0.3645096977,0.1810773811,0.1834323166,0.2723213191
F-Volume-age:series:62.0568,0.0007212367,0.0012018206,0.0002850697,0.0003203304,0.0005607724,0.0005636963,0.0111961031,0.0020849732,0.0020271712,0.029844698,0.0298344902,0.0085047045,0.0086529988,0.136963886,0.1352785762,0.0007405092,0.0021256898,0.0019974505,0.0003754035,0.000311317,0.0067520266,0.0072044787,0.0006766574,0.0006954211,0.0029555768,0.0030528986,0.0046505195,0.0047996552,0.0026667057,0.0027758211,0.0029861849,0.001445147,0.0017382146,0.000273231,0.0002781853,0.0025617349,0.0028505296,0.0025019604,0.0025866381,0.0011467633,0.0009782447,0.0064115141,0.0058963996,0.0020498302,0.0020178444,0.0023537516,0.0024294746,0.0029514549,0.0028816035,0.0010679398,0.0010526564,0.0012014285,0.0012081588,0.0024069719,0.0021908345,0.0046308011,0.0045108936,0.0013672648,0.0013894199,0.0042577707,0.0040329884,0.0073726598,0.0071066726,0.0049064923,0.0046881143,0.0014237118,0.0014872771,0.0029290035,0.002935313,0.0011575502,0.0011443113,0.0114217846,0.0118334197,0.0033114758,0.0039106229,0.0025016555,0.0025981825,0.0006333733,0.0006865882,0.0015608966,0.0016043945,0.0047941411,0.004256801,0.0091220059,0.0089375926,0.0019101162,0.0022269154,0.0026132309,0.0026333787,0.0022064508,0.0021340463,0.0009476679,0.0009153723,0.0025308198,0.0027814318,0.006455064,0.0064930756,0.0018059121,0.0019853407,0.0013890085,0.0013880741,0.0013197227,0.0014028671,0.0062786177,0.0072429718,0.0014603566,0.0015276249,0.0012404152,0.0013681459,0.0076735123,0.008005043,0.0011604075,0.0012291239,0.0007678602,0.0008064014,0.0091034688,0.0091469361,0.0032228029,0.0033099056,0.0050161638,0.0057162341,0.0026421625,0.0022030152,0.0062555627,0.0063900721,0.0046239369,0.0045867863,0.0049191522,0.0048536488,0.0022555451,0.0023947488,0.0008901708,0.0009680105,0.3644460362,0.1810112602,0.183434776,0.2722424622
F-Volume-age:series:62.1067,0.000741188,0.0012180867,0.0002846518,0.0003192809,0.0005605197,0.0005663445,0.0111506106,0.0020886385,0.0020302603,0.0297952069,0.0297955202,0.0084535981,0.0085909375,0.1369816934,0.135176632,0.0007558581,0.0021240396,0.0019975806,0.0003762635,0.000318219,0.0069365763,0.0073897534,0.000676933,0.0006930587,0.0029527574,0.0030553158,0.0046458378,0.0047932575,0.0026614974,0.0027716456,0.0029864005,0.0014464528,0.0017356377,0.0002734032,0.0002781835,0.0025511876,0.0028421979,0.0024966528,0.0025788211,0.0011465263,0.000973527,0.0063789473,0.005862704,0.0020580778,0.0020262115,0.0023520943,0.0024256153,0.0029531288,0.0028895593,0.0010690228,0.0010583749,0.0011954238,0.0012087416,0.0024016041,0.0021812202,0.0046245291,0.004514839,0.0013604262,0.0013794283,0.0042500844,0.0040187244,0.0073641742,0.0071115761,0.0049247682,0.0046969962,0.0014199986,0.001480388,0.0029297068,0.0029401085,0.0011528925,0.0011388121,0.0114172907,0.0118373064,0.0033112506,0.0039005025,0.0024976088,0.0025806683,0.0006317147,0.0006867411,0.001559765,0.0016065763,0.0047892245,0.0042505561,0.0091111771,0.0089160972,0.0019070398,0.0022151272,0.002618774,0.0026351364,0.0022063384,0.0021442511,0.000943217,0.0009095888,0.0025322979,0.0027773774,0.0064503851,0.006482196,0.0018045989,0.001988808,0.0013947762,0.001389461,0.0013277283,0.0013938176,0.0062682815,0.0072341599,0.0014549617,0.0015153149,0.0012451033,0.0013745435,0.0076898758,0.008033214,0.0011654572,0.0012233392,0.0007649249,0.0008016547,0.009087172,0.0091358349,0.0032162041,0.0033134479,0.0049946681,0.0056833554,0.0026490017,0.0022079591,0.0062283463,0.0063992707,0.004624933,0.0045846837,0.0049370737,0.0048695322,0.0022416497,0.0023964612,0.0008937503,0.0009672733,0.3641491432,0.1808621143,0.1832870289,0.2721583255
F-Volume-age:series:62.1591,0.0007604702,0.0012337523,0.0002837079,0.0003174403,0.0005587307,0.0005674499,0.0110840717,0.0020927677,0.0020329828,0.029686697,0.0297038598,0.0083855174,0.0085195572,0.137008966,0.1351251267,0.0007689714,0.0021173262,0.0019926292,0.0003767036,0.0003248905,0.0070992427,0.0075771028,0.0006774158,0.0006909574,0.0029458719,0.0030516692,0.0046330435,0.0047790049,0.0026531547,0.0027642057,0.0029908111,0.0014484189,0.0017276615,0.0002725582,0.000277429,0.0025410486,0.0028310989,0.0024867133,0.0025674519,0.0011445812,0.0009705387,0.0063397193,0.0058090382,0.0020571509,0.0020260623,0.0023426475,0.0024127677,0.0029505226,0.0028892291,0.0010676775,0.00106166,0.0011900501,0.0012066411,0.0023907846,0.002171172,0.0046144664,0.0045133363,0.0013503993,0.0013669883,0.0042279469,0.0040026224,0.0073440858,0.0071083225,0.0049280443,0.00469588,0.0014156758,0.001472934,0.002925245,0.0029399017,0.0011437296,0.0011313178,0.0114166936,0.0118375166,0.0033030829,0.0038854311,0.0024917513,0.0025643694,0.0006303242,0.0006861808,0.0015597082,0.0016093018,0.0047699394,0.0042380977,0.0090978116,0.0088944215,0.001897504,0.0022016524,0.0026149338,0.0026347344,0.0022070081,0.0021531983,0.0009388909,0.0009036432,0.0025203517,0.0027576674,0.006430918,0.0064593228,0.0018022744,0.0019894356,0.0013983915,0.0013895016,0.0013300389,0.0013846396,0.0062365349,0.0072166753,0.0014482204,0.0015027408,0.0012504372,0.001381626,0.0076939676,0.0080629654,0.0011665293,0.0012177991,0.0007605858,0.0007949713,0.0090642526,0.0091257955,0.0032073129,0.0033049681,0.0049603795,0.0056297745,0.0026515693,0.0022090733,0.0061959448,0.0063944022,0.0046316597,0.0045891645,0.0049600098,0.0048816671,0.0022300697,0.0023945427,0.0008948418,0.0009641694,0.363367184,0.1804570033,0.1829101807,0.2721340927
F-Volume-age:series:62.214,0.000770096,0.0012440047,0.0002828941,0.0003154992,0.0005565894,0.0005684367,0.0110042324,0.0020913753,0.0020297916,0.0295883515,0.0296325851,0.0083127043,0.008441141,0.1371409766,0.1352518645,0.0007765208,0.0021149523,0.001990013,0.0003754172,0.0003271446,0.0071500603,0.0076773658,0.0006777666,0.0006888456,0.0029396349,0.0030491579,0.0046173341,0.0047606411,0.0026422424,0.0027557355,0.002987466,0.0014482131,0.0017214912,0.0002719055,0.0002767176,0.0025286609,0.0028196039,0.0024733972,0.0025582485,0.0011424307,0.0009700018,0.0063184382,0.0057659466,0.0020569074,0.0020284961,0.0023364137,0.0024011624,0.0029517606,0.0028869585,0.0010657742,0.0010644459,0.001185036,0.0012049485,0.0023780193,0.0021611534,0.0046059558,0.004516622,0.0013449933,0.0013597665,0.0042150674,0.0039940212,0.0073281999,0.0071109764,0.0049284785,0.004698388,0.0014142183,0.0014709462,0.002927343,0.0029417796,0.0011369503,0.0011253281,0.0114244075,0.0118400084,0.0032989323,0.0038753696,0.002489786,0.0025591739,0.0006276771,0.000683832,0.0015598662,0.0016105667,0.0047571356,0.0042217718,0.0090864467,0.0088692731,0.0018893237,0.0021943768,0.0026123794,0.0026397244,0.0022002124,0.0021550216,0.0009377256,0.0009015001,0.0025148849,0.0027486807,0.0064221244,0.0064544434,0.0018013631,0.0019926964,0.0014016032,0.0013903502,0.001332531,0.0013794496,0.0062424615,0.0072296772,0.0014434733,0.0014960798,0.0012537464,0.0013869881,0.0077121792,0.0081043171,0.0011684842,0.0012156682,0.0007581172,0.0007899859,0.0090257165,0.009114175,0.0032000282,0.0032961529,0.0049476896,0.0055953626,0.0026601831,0.0022167329,0.0061775618,0.0063974976,0.004635584,0.0045901773,0.0049738665,0.0048821165,0.0022192542,0.0023916722,0.0008959735,0.0009614878,0.3629014187,0.1802034575,0.1826979612,0.2723928411
F-Volume-age:series:62.2727,0.0007716209,0.0012434566,0.0002823716,0.0003140388,0.0005543903,0.00056929,0.0109297764,0.0020831177,0.0020225837,0.0294705583,0.0295484338,0.0082419332,0.0083667767,0.1376339014,0.1357185587,0.0007807482,0.0021136261,0.0019898174,0.0003727536,0.0003279075,0.0071808962,0.0077755447,0.0006786382,0.0006862862,0.0029391479,0.003052876,0.0046054195,0.0047482463,0.0026322245,0.0027473282,0.0029813488,0.0014458349,0.0017126871,0.0002714371,0.000276179,0.0025179664,0.002813761,0.0024556368,0.0025460926,0.0011417008,0.0009715483,0.0063113182,0.0057303838,0.0020646426,0.0020390047,0.0023273911,0.0023915139,0.0029617306,0.0028945421,0.0010638103,0.0010668391,0.0011799381,0.0012005453,0.0023690926,0.0021532915,0.004597473,0.0045219984,0.0013426492,0.0013563621,0.0042076968,0.0039971239,0.0073148469,0.0071177659,0.0049298845,0.0047039471,0.001413549,0.0014706455,0.0029355786,0.0029516226,0.0011359762,0.0011241543,0.011436612,0.0118466112,0.0033043864,0.0038741995,0.0024867089,0.0025556394,0.0006275538,0.0006836168,0.0015654532,0.0016176006,0.0047584903,0.0042155737,0.0090801395,0.0088538724,0.0018880912,0.0021984641,0.0026130535,0.0026503241,0.0021911182,0.0021566745,0.0009365591,0.0009002201,0.0025081004,0.0027384897,0.006416905,0.0064552747,0.0017992486,0.0019947455,0.0014022923,0.0013899978,0.0013339287,0.001375199,0.0062531589,0.0072428806,0.0014372827,0.0014908488,0.0012565258,0.0013879097,0.0077299626,0.0081427517,0.0011705816,0.001212688,0.000755485,0.000785425,0.0090188129,0.0091082583,0.0031998188,0.0032922799,0.0049349012,0.0055623683,0.0026785968,0.0022317304,0.006172587,0.0064267702,0.0046420718,0.0045892343,0.00499722,0.0048899722,0.0022125603,0.0023919803,0.0008963704,0.0009579744,0.3628131942,0.1801358312,0.182677363,0.27335246
F-Volume-age:series:62.3349,0.00077265,0.0012397594,0.0002811691,0.0003113917,0.0005515122,0.0005682317,0.0108792742,0.0020712055,0.0020095144,0.0293358289,0.0294252434,0.0081996335,0.0083197276,0.1382406949,0.1363296004,0.0007864612,0.0021132932,0.0019891782,0.0003707452,0.0003266432,0.0072130073,0.0078782055,0.0006805063,0.0006861558,0.0029347112,0.0030487507,0.0045988708,0.0047425581,0.0026244681,0.0027420778,0.0029764225,0.001440496,0.0017022439,0.0002701518,0.0002749659,0.0024988174,0.0028005129,0.0024383249,0.0025301244,0.0011390142,0.0009727353,0.0062862215,0.0056799051,0.0020687358,0.0020481853,0.0023196024,0.0023794375,0.0029639404,0.0028953564,0.0010605865,0.0010672615,0.0011722897,0.001193182,0.0023553618,0.0021413338,0.0045867731,0.0045253776,0.0013357233,0.001350159,0.0041942693,0.0039948755,0.0072843985,0.0071171057,0.0049226977,0.0046991682,0.0014092748,0.001468742,0.0029340537,0.0029496204,0.0011300859,0.0011194127,0.0114151427,0.0118115451,0.0032956778,0.0038610808,0.0024773738,0.0025492728,0.0006260017,0.0006806194,0.0015656488,0.0016156206,0.0047443054,0.0041980106,0.0090456318,0.0088227436,0.0018886583,0.0021992584,0.0026081017,0.002654122,0.0021744109,0.0021493806,0.0009320089,0.0008975352,0.002492356,0.0027193611,0.0063809607,0.0064291365,0.0017960416,0.0019956338,0.0013998451,0.001386263,0.0013310388,0.0013697846,0.0062584135,0.0072427048,0.001428413,0.0014838531,0.0012572799,0.0013877625,0.0077007785,0.0081355482,0.0011695236,0.0012078965,0.0007504948,0.0007791192,0.0089721361,0.0090502165,0.0031866467,0.0032743633,0.0049268524,0.0055283316,0.0026851224,0.0022379805,0.0061366175,0.0064387954,0.004643833,0.004585353,0.0050163607,0.0048965443,0.0021943649,0.0023838252,0.0008956324,0.0009532381,0.3618519524,0.1796217324,0.1822302199,0.2745702953
F-Volume-age:series:62.3994,0.0007701141,0.0012316019,0.0002791896,0.0003081579,0.0005459252,0.0005641015,0.0108119966,0.0020553273,0.0019898096,0.0292036434,0.0293024568,0.0081576175,0.0082745997,0.1383099799,0.1363750881,0.0007927917,0.0021033821,0.0019779995,0.0003667351,0.0003261485,0.0073108353,0.0080208209,0.0006812021,0.0006845793,0.0029122559,0.0030233219,0.0045791587,0.004722383,0.0026095536,0.0027268567,0.0029714417,0.0014337963,0.0016922324,0.0002676495,0.0002728735,0.0024753517,0.0027827845,0.002415808,0.0025061609,0.0011357999,0.0009746874,0.0062548978,0.0056306483,0.002070091,0.002054054,0.002307524,0.0023615022,0.0029546423,0.002885852,0.0010532756,0.0010613945,0.0011657873,0.0011831935,0.0023374968,0.0021260173,0.0045719894,0.0045213363,0.0013279753,0.0013447864,0.0041791446,0.0039949536,0.0072466143,0.0071014213,0.0049068174,0.0046808936,0.0014034404,0.0014665377,0.0029229002,0.0029409055,0.0011198636,0.0011133158,0.0113765291,0.011737291,0.003284036,0.0038508428,0.0024688277,0.0025435374,0.0006242416,0.0006745556,0.001563425,0.0016083638,0.0047148196,0.0041782948,0.0089949834,0.0087743555,0.0018898384,0.002203617,0.0025992373,0.0026515675,0.00215955,0.0021365316,0.0009258925,0.0008929369,0.0024741609,0.0026993547,0.0063362423,0.0064007704,0.0017888851,0.0019884636,0.0013905529,0.0013760762,0.0013206164,0.0013600168,0.0062526077,0.0072183111,0.0014170218,0.001476323,0.0012509019,0.0013805384,0.0076403416,0.0080887888,0.0011617096,0.0011964315,0.0007449431,0.0007719778,0.0089071128,0.0089594705,0.0031684354,0.0032468448,0.0049168392,0.0054851719,0.0026790567,0.0022446207,0.0061163743,0.0064296876,0.0046286023,0.0045714723,0.0050146956,0.0048874433,0.0021737464,0.0023666259,0.0008897202,0.0009429029,0.3601007241,0.1787570104,0.1813437137,0.274685068
F-Volume-age:series:62.4664,0.0007634842,0.0012304216,0.0002775682,0.0003059683,0.000541181,0.0005598628,0.0107737682,0.0020458988,0.0019771459,0.0291329009,0.0292358807,0.0081455509,0.0082620451,0.1384489877,0.1364876035,0.0008015378,0.0020960737,0.0019692261,0.0003630614,0.0003272768,0.0074487442,0.0081860656,0.0006832509,0.000684844,0.0028960588,0.0030048283,0.0045725252,0.0047133381,0.0026004371,0.0027182732,0.0029798993,0.0014324837,0.0016825627,0.0002658171,0.0002710217,0.0024548851,0.0027672248,0.0024015591,0.0024925539,0.0011338073,0.0009778068,0.0062378954,0.0055951446,0.0020664349,0.0020501295,0.0022984848,0.0023523635,0.0029357264,0.0028713032,0.0010458859,0.0010554855,0.0011601343,0.0011742471,0.0023276463,0.0021166355,0.0045559763,0.0045148095,0.0013235762,0.0013423239,0.0041613086,0.0039915412,0.0071955189,0.0070738691,0.0048930203,0.0046611696,0.0013986483,0.0014662128,0.0029075555,0.0029277365,0.0011115187,0.0011082999,0.0113291715,0.011679762,0.0032685357,0.0038278266,0.0024630173,0.0025453668,0.0006239321,0.0006701974,0.0015577238,0.0015982333,0.0046915015,0.0041598094,0.0089155895,0.0087023401,0.0018915876,0.0022045012,0.0025878905,0.0026459843,0.0021451593,0.00212066,0.0009212314,0.0008898973,0.0024568336,0.0026807645,0.0062964944,0.0063854596,0.001782656,0.001982511,0.0013851592,0.0013713037,0.0013119602,0.0013537752,0.0062595321,0.0071942116,0.0014083526,0.0014742234,0.0012463128,0.0013750026,0.0075877996,0.0080158932,0.0011556076,0.0011887516,0.0007403791,0.0007661321,0.0088704404,0.0088840901,0.0031512292,0.0032204469,0.0049183369,0.0054524877,0.0026693749,0.0022453619,0.0061069886,0.0064220136,0.0046085585,0.0045539011,0.0050003141,0.0048716455,0.0021547707,0.0023539913,0.0008862961,0.0009354028,0.3584964428,0.1779811297,0.1805153132,0.2749365913
